Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Edat_quinquennal,Nombre
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,0-19 anys,0
2017,10,Sant Martí,68,el Poblenou,0-19 anys,0
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,0-19 anys,0
2017,10,Sant Martí,70,el Besòs i el Maresme,0-19 anys,1
2017,10,Sant Martí,71,Provençals del Poblenou,0-19 anys,0
2017,10,Sant Martí,72,Sant Martí de Provençals,0-19 anys,0
2017,10,Sant Martí,73,la Verneda i la Pau,0-19 anys,0
2017,1,Ciutat Vella,1,el Raval,0-19 anys,0
2017,1,Ciutat Vella,2,el Barri Gòtic,0-19 anys,0
2017,1,Ciutat Vella,3,la Barceloneta,0-19 anys,0
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",0-19 anys,0
2017,2,Eixample,5,el Fort Pienc,0-19 anys,2
2017,2,Eixample,6,la Sagrada Família,0-19 anys,0
2017,2,Eixample,7,la Dreta de l'Eixample,0-19 anys,0
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,0-19 anys,0
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,0-19 anys,0
2017,2,Eixample,10,Sant Antoni,0-19 anys,0
2017,3,Sants-Montjuïc,11,el Poble Sec,0-19 anys,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,0-19 anys,0
2017,3,Sants-Montjuïc,13,la Marina de Port,0-19 anys,0
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,0-19 anys,0
2017,3,Sants-Montjuïc,15,Hostafrancs,0-19 anys,0
2017,3,Sants-Montjuïc,16,la Bordeta,0-19 anys,0
2017,3,Sants-Montjuïc,17,Sants - Badal,0-19 anys,0
2017,3,Sants-Montjuïc,18,Sants,0-19 anys,0
2017,4,Les Corts,19,les Corts,0-19 anys,0
2017,4,Les Corts,20,la Maternitat i Sant Ramon,0-19 anys,1
2017,4,Les Corts,21,Pedralbes,0-19 anys,0
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",0-19 anys,0
2017,5,Sarrià-Sant Gervasi,23,Sarrià,0-19 anys,0
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,0-19 anys,0
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,0-19 anys,0
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,0-19 anys,0
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,0-19 anys,0
2017,6,Gràcia,28,Vallcarca i els Penitents,0-19 anys,0
2017,6,Gràcia,29,el Coll,0-19 anys,0
